QoS_type,QoS_type_EncryptionTime(ms),QoS_type_EncryptedSize(KB),QoD_model,QoD_model_EncryptionTime(ms),QoD_model_EncryptedSize(KB),QoD_os-version,QoD_os-version_EncryptionTime(ms),QoD_os-version_EncryptedSize(KB),QoS_operator,QoS_operator_EncryptionTime(ms),QoS_operator_EncryptedSize(KB),MOS,MOS_EncryptionTime(ms),MOS_EncryptedSize(KB)
5,4.464,91.129,6,2.600,91.268,16,2.411,91.126,4,2.256,91.198,3,2.286,91.183
4,3.713,91.258,2,4.645,91.257,11,3.868,91.080,4,3.934,91.160,4,4.029,91.194
4,3.982,91.093,2,2.326,91.203,11,2.305,91.175,3,2.425,91.143,4,4.115,91.173
4,5.562,91.080,2,2.431,91.251,11,2.518,91.189,3,2.350,91.278,4,2.291,91.179
5,4.384,91.097,8,4.470,91.187,8,5.467,91.145,4,3.932,91.182,4,3.960,91.113
4,2.427,91.174,13,2.292,91.193,12,2.253,91.196,3,4.997,91.164,4,5.432,91.113
5,2.682,91.212,8,3.780,91.084,8,2.436,91.225,1,3.242,91.107,3,2.448,91.201
2,2.266,91.242,2,5.361,91.245,11,4.984,91.096,3,2.269,91.181,3,2.314,91.205
4,2.461,91.212,2,2.403,91.146,11,3.885,91.198,3,5.261,91.106,4,3.606,91.173
2,3.866,91.161,2,3.654,91.189,11,3.592,91.184,3,6.217,91.181,5,2.318,91.191
2,4.849,91.288,10,4.193,91.166,1,2.240,91.172,2,2.300,91.202,4,2.261,91.163
5,2.412,91.194,10,2.249,91.169,1,2.452,91.176,4,5.156,91.217,2,4.114,91.174
4,2.299,91.158,2,2.293,91.209,11,3.924,91.201,2,4.308,91.176,5,4.077,91.268
5,4.640,91.146,8,4.937,91.175,8,2.377,91.157,4,2.270,91.171,4,2.911,91.144
5,2.256,91.188,0,2.299,91.075,0,5.055,91.208,4,2.388,91.253,2,2.346,91.184
4,2.293,91.167,11,3.732,91.123,15,4.333,91.173,4,2.291,91.143,3,2.247,91.154
2,4.484,91.179,8,3.686,91.129,8,2.723,91.140,2,2.635,91.173,5,2.301,91.142
1,3.870,91.180,2,2.427,91.287,11,4.316,91.206,3,6.083,91.104,4,2.436,91.191
2,2.486,91.135,2,2.270,91.157,11,2.367,91.191,3,2.635,91.152,4,3.887,91.206
4,4.606,91.220,0,2.415,91.252,0,2.590,91.150,4,4.386,91.281,2,3.363,91.248
4,2.367,91.170,14,2.304,91.204,10,5.522,91.193,3,4.366,91.027,4,2.227,91.140
5,2.707,91.195,13,2.248,91.145,5,3.550,91.212,4,3.878,91.121,4,4.824,91.135
4,3.614,91.192,2,2.286,91.227,11,2.221,91.068,3,2.265,91.194,4,2.219,91.163
2,2.521,91.327,2,5.452,91.168,11,4.546,91.116,3,3.108,91.174,4,2.882,91.332
4,3.709,91.109,2,2.220,91.158,11,2.614,91.194,3,5.233,91.190,4,3.819,91.146
4,2.425,91.081,2,3.889,91.232,11,2.772,91.169,3,2.309,91.187,4,2.274,91.156
5,2.308,91.169,13,4.814,91.298,13,3.923,91.115,4,2.447,91.164,4,3.864,91.114
2,2.802,91.194,2,2.325,91.266,11,2.352,91.137,3,4.661,91.167,5,5.226,91.216
4,3.553,91.216,2,2.361,91.253,11,3.561,91.172,3,2.551,91.094,4,3.058,91.238
2,2.219,91.124,8,4.396,91.170,8,4.216,91.239,3,3.919,91.191,4,3.815,91.225
4,2.337,91.096,9,2.781,91.264,16,2.277,91.206,4,3.821,91.218,4,3.993,91.152
5,2.268,91.188,2,2.182,91.136,11,2.306,91.195,4,2.284,91.177,4,2.411,91.214
5,4.838,91.188,10,4.174,91.224,1,2.789,91.228,4,3.895,91.222,5,2.382,91.182
4,2.173,91.119,8,3.685,91.191,9,5.016,91.206,3,6.054,91.220,4,2.875,91.227
4,2.884,91.162,2,2.710,91.187,11,2.275,91.185,4,2.336,91.193,4,2.250,91.164
5,4.745,91.179,8,4.121,91.163,8,2.395,91.189,4,2.222,91.154,4,2.279,91.140
4,2.394,91.156,2,2.797,91.167,11,4.810,91.271,4,7.963,91.168,5,3.848,91.200
4,3.482,91.082,14,2.412,91.283,10,2.228,91.217,3,2.457,91.217,4,4.667,91.205
4,3.631,91.170,2,2.447,91.184,11,2.227,91.228,3,2.372,91.238,5,2.279,91.183
2,4.064,91.197,2,2.245,91.220,11,5.029,91.163,3,4.697,91.158,4,2.289,91.200
2,2.332,91.239,2,3.727,91.153,11,3.988,91.180,3,2.339,91.184,4,4.472,91.146
4,4.329,91.172,9,3.953,91.149,2,3.701,91.225,2,2.433,91.210,4,4.002,91.084
4,3.816,91.229,8,5.200,91.188,8,5.340,91.194,3,3.137,91.231,4,4.033,91.082
4,2.339,91.245,8,2.479,91.179,9,2.223,91.123,4,4.004,91.252,4,5.682,91.170
2,7.674,91.167,2,11.540,91.147,11,2.362,91.173,3,2.217,91.205,3,2.294,91.195
2,2.358,91.167,9,4.802,91.306,2,4.495,91.201,2,2.524,91.139,3,2.821,91.191
2,2.477,91.147,2,3.701,91.221,11,2.633,91.095,3,5.081,91.123,4,8.771,91.244
4,4.254,91.063,2,2.775,91.274,11,2.486,91.177,3,2.271,91.203,5,2.296,91.147
4,2.285,91.193,8,4.906,91.227,9,4.220,91.154,3,2.364,91.128,4,2.350,91.231
4,2.239,91.217,2,2.206,91.280,11,2.625,91.145,1,4.647,91.165,5,3.876,91.146
4,2.394,91.169,2,2.361,91.248,11,3.816,91.111,3,2.358,91.133,2,2.428,91.259
4,4.659,91.268,12,2.463,91.241,14,2.293,91.203,3,2.648,91.226,4,2.278,91.188
5,2.554,91.204,11,3.965,91.207,15,2.258,91.173,4,4.612,91.191,4,5.521,91.300
4,2.302,91.081,8,2.302,91.167,9,2.370,91.302,3,2.246,91.132,4,2.290,91.224
4,5.472,91.234,2,4.224,91.180,11,3.740,91.161,3,2.400,91.251,4,2.267,91.229
4,3.753,91.166,9,3.485,91.070,2,4.456,91.249,2,4.080,91.082,3,2.277,91.219
4,2.323,91.217,2,2.274,91.223,11,2.263,91.147,3,2.316,91.181,4,2.315,91.174
4,4.752,91.199,8,5.605,91.163,8,3.955,91.129,3,2.301,91.213,4,2.543,91.176
2,3.899,91.164,2,2.234,91.192,11,5.441,91.211,3,4.306,91.186,4,2.864,91.173
2,2.288,91.217,2,2.283,91.098,11,2.281,91.192,3,2.305,91.234,3,4.866,91.054
5,4.235,91.175,9,2.224,91.133,16,2.919,91.241,4,2.314,91.207,4,3.769,91.208
4,3.802,91.229,2,3.638,91.283,11,13.511,91.104,3,7.203,91.191,5,3.659,91.133
4,2.471,91.122,14,2.527,91.134,10,2.480,91.154,3,3.898,91.223,4,4.804,91.206
5,3.835,91.122,8,2.645,91.246,8,2.308,91.180,4,2.681,91.182,4,2.198,91.139
4,4.662,91.155,8,5.682,91.206,8,4.707,91.143,3,2.390,91.130,4,2.285,91.187
2,2.290,91.203,9,2.385,91.265,2,2.284,91.190,2,2.442,91.274,5,5.655,91.103
2,4.416,91.195,2,2.332,91.257,11,2.366,91.293,1,2.292,91.203,4,2.395,91.217
2,2.410,91.142,2,4.708,91.146,11,5.793,91.151,3,3.028,91.204,4,3.936,91.185
4,4.269,91.213,2,2.264,91.149,11,2.176,91.160,3,5.599,91.218,4,3.603,91.244
2,2.305,91.159,8,2.313,91.184,8,2.280,91.188,2,2.313,91.187,5,2.330,91.188
4,2.334,91.162,2,3.653,91.159,11,4.054,91.144,3,2.307,91.126,5,2.323,91.186
4,2.333,91.108,2,2.324,91.180,11,2.202,91.157,3,4.688,91.158,4,4.160,91.182
4,2.676,91.195,12,2.592,91.232,14,2.242,91.211,4,2.428,91.145,5,3.790,91.233
4,4.779,91.118,8,4.143,91.203,9,2.191,91.149,4,2.421,91.090,5,2.207,91.146
2,2.406,91.232,2,2.455,91.174,11,2.402,91.173,3,4.857,91.117,4,4.329,91.225
2,3.999,91.200,9,2.441,91.180,2,3.402,91.215,2,3.747,91.220,2,2.251,91.138
4,4.982,91.213,9,5.060,91.182,2,2.395,91.113,2,2.275,91.252,3,2.576,91.141
4,2.323,91.213,2,2.771,91.292,11,5.347,91.103,4,2.895,91.162,5,2.337,91.084
5,2.256,91.182,9,2.372,91.176,16,4.269,91.209,4,2.437,91.151,3,5.300,91.278
4,4.112,91.193,8,3.955,91.127,9,2.412,91.136,3,2.434,91.193,4,2.288,91.110
2,2.476,91.169,2,2.444,91.164,11,4.874,91.116,3,5.188,91.134,3,2.313,91.195
2,4.073,91.096,2,2.635,91.249,11,2.299,91.234,3,3.571,91.151,5,5.354,91.185
4,4.239,91.245,8,2.659,91.185,8,2.606,91.283,1,2.438,91.190,4,2.517,91.147
2,2.238,91.191,2,5.044,91.175,11,3.725,91.199,3,2.567,91.146,4,3.983,91.234
2,2.319,91.273,12,2.274,91.207,17,3.722,91.244,3,2.246,91.239,4,4.839,91.262
4,3.698,91.215,2,2.194,91.091,11,2.256,91.172,3,2.552,91.200,5,3.906,91.188
4,2.681,91.333,9,4.882,91.202,2,3.942,91.137,4,2.450,91.057,5,2.241,91.213
4,2.215,91.216,2,2.315,91.194,11,2.564,91.230,3,5.235,91.166,3,4.054,91.116
4,2.866,91.169,10,2.513,91.204,1,2.252,91.219,3,2.496,91.179,3,2.230,91.147
5,2.342,91.263,8,4.894,91.198,9,5.943,91.186,4,2.547,91.218,2,3.707,91.142
2,2.248,91.081,13,3.864,91.144,12,2.519,91.165,3,4.870,91.199,4,3.529,91.089
5,3.520,91.218,8,2.278,91.228,8,2.230,91.190,4,2.210,91.188,3,2.414,91.201
4,5.244,91.203,2,5.392,91.132,11,4.714,91.225,3,4.053,91.125,4,3.008,91.249
4,3.528,91.119,0,2.458,91.254,0,3.899,91.263,4,4.684,91.183,2,3.870,91.154
2,2.562,91.147,2,3.862,91.245,11,2.267,91.152,3,2.955,91.270,4,2.623,91.163
5,6.240,91.285,8,5.173,91.176,8,2.619,91.137,4,4.148,91.158,4,3.897,91.178
2,2.675,91.197,2,3.165,91.254,11,3.593,91.066,3,5.114,91.114,4,3.733,91.141
4,2.578,91.212,9,2.304,91.224,3,2.509,91.115,3,3.385,91.218,4,2.410,91.066
5,5.226,91.136,8,3.691,91.234,8,2.208,91.228,1,2.435,91.061,3,2.308,91.175
4,4.034,91.223,2,2.991,91.100,11,5.268,91.102,3,4.025,91.213,4,2.369,91.283
2,2.310,91.202,2,2.428,91.212,11,2.375,91.150,3,2.468,91.228,3,4.016,91.188
4,4.036,91.241,8,2.300,91.159,9,3.902,91.181,4,2.346,91.104,4,2.481,91.183
4,5.269,91.146,2,3.364,91.143,11,4.946,91.170,4,4.255,91.241,4,2.399,91.245
4,2.694,91.154,8,3.050,91.183,8,3.322,91.224,3,2.288,91.165,4,3.660,91.117
5,4.488,91.153,9,3.732,91.168,2,2.826,91.113,4,2.408,91.091,4,3.994,91.135
4,3.960,91.182,10,4.681,91.092,1,3.916,91.121,3,2.365,91.168,4,2.325,91.154
2,3.056,91.218,2,2.379,91.202,11,3.704,91.194,3,2.315,91.242,5,4.379,91.180
2,4.662,91.188,2,2.224,91.097,11,2.346,91.207,3,3.089,91.166,4,2.826,91.293
4,2.325,91.155,2,4.889,91.112,11,4.211,91.108,3,2.283,91.193,4,2.225,91.169
2,2.243,91.253,2,2.294,91.237,11,2.736,91.140,3,4.363,91.175,5,2.436,91.175
4,2.298,91.131,14,2.242,91.117,10,2.332,91.225,3,2.552,91.157,4,2.321,91.156
2,2.323,91.160,2,4.673,91.088,11,3.729,91.158,3,2.353,91.102,4,2.377,91.229
4,2.237,91.178,14,3.799,91.174,10,4.208,91.282,3,4.397,91.175,4,4.012,91.188
4,2.474,91.201,2,3.599,91.180,11,4.115,91.091,3,3.656,91.123,4,2.374,91.151
4,5.430,91.348,12,4.165,91.205,14,2.653,91.215,4,3.618,91.239,3,3.943,91.202
5,3.103,91.267,2,3.824,91.244,11,4.244,91.243,4,4.755,91.234,3,3.746,91.244
4,3.237,91.223,2,2.706,91.063,11,2.402,91.145,3,2.345,91.214,4,2.277,91.265
4,5.511,91.222,2,4.243,91.160,11,2.236,91.207,3,3.919,91.207,5,3.815,91.154
2,2.600,91.119,2,2.356,91.178,11,5.387,91.108,3,3.638,91.253,4,3.817,91.134
4,2.686,91.249,2,2.192,91.157,11,3.765,91.236,4,2.478,91.241,4,4.338,91.175
2,4.609,91.152,2,4.148,91.179,11,2.444,91.195,3,2.312,91.085,4,2.648,91.111
4,2.235,91.184,2,2.521,91.152,11,4.059,91.226,3,4.299,91.150,4,2.605,91.156
4,2.233,91.237,14,2.345,91.130,10,2.193,91.245,3,3.895,91.153,4,5.504,91.187
5,4.124,91.152,8,3.379,91.036,8,2.431,91.117,4,2.561,91.162,4,2.338,91.163
5,2.191,91.148,8,2.488,91.191,8,4.743,91.277,4,5.725,91.148,4,3.602,91.183
2,4.242,91.222,12,3.770,91.156,14,2.350,91.180,3,2.321,91.176,3,3.967,91.224
2,3.788,91.182,8,2.215,91.201,8,2.358,91.139,3,2.293,91.212,4,2.688,91.215
4,2.248,91.193,2,4.681,91.152,11,4.304,91.263,3,2.236,91.184,4,2.247,91.107
2,2.206,91.226,2,2.389,91.162,11,2.335,91.130,3,2.320,91.113,4,4.933,91.146
4,4.024,91.142,14,2.334,91.276,10,2.189,91.205,3,2.276,91.168,4,4.438,91.115
4,4.097,91.196,8,4.065,91.203,8,5.992,91.100,2,3.976,91.155,3,3.753,91.146
5,2.324,91.188,8,3.208,91.214,8,3.608,91.197,4,3.978,91.104,5,3.987,91.259
4,2.317,91.105,2,2.299,91.168,11,2.580,91.232,3,2.331,91.138,5,2.320,91.208
4,5.320,91.193,2,4.027,91.228,11,2.353,91.098,3,2.408,91.229,4,4.047,91.162
5,2.202,91.245,2,2.284,91.188,11,4.020,91.169,1,3.485,91.211,4,4.681,91.155
2,2.373,91.197,8,2.380,91.157,9,2.242,91.226,3,2.362,91.145,4,3.741,91.184
2,3.940,91.156,2,4.003,91.045,11,3.196,91.197,3,2.764,91.177,4,2.301,91.281
2,2.434,91.132,2,3.738,91.210,11,5.353,91.225,3,3.896,91.288,5,2.347,91.140
4,4.002,91.183,2,3.944,91.270,11,3.930,91.167,1,2.310,91.215,2,2.414,91.229
5,4.584,91.214,13,5.575,91.126,5,2.257,91.184,1,2.196,91.125,4,2.217,91.189
2,3.967,91.195,2,2.372,91.298,11,4.914,91.158,3,4.391,91.186,4,2.469,91.218
4,2.398,91.268,2,3.576,91.272,11,4.058,91.224,3,4.095,91.115,4,5.251,91.252
5,4.019,91.191,9,3.559,91.214,2,2.565,91.241,1,2.203,91.172,4,2.308,91.243
4,2.258,91.147,8,3.907,91.266,9,5.096,91.158,3,4.383,91.251,4,2.657,91.204
2,3.580,91.230,2,2.315,91.283,11,4.028,91.198,3,2.337,91.166,3,5.216,91.131
4,5.174,91.180,12,4.005,91.185,14,3.300,91.261,3,2.830,91.211,3,2.488,91.131
2,3.848,91.175,0,5.597,91.125,0,3.932,91.182,3,2.379,91.169,4,2.221,91.220
4,2.388,91.190,2,2.281,91.144,11,2.424,91.166,3,2.305,91.131,4,6.413,91.215
4,13.509,91.296,2,2.482,91.146,11,3.765,91.212,3,2.295,91.133,5,2.398,91.293
4,2.493,91.151,2,5.339,91.113,11,3.895,91.139,3,2.277,91.224,4,2.216,91.181
4,3.915,91.116,8,3.801,91.249,8,3.862,91.187,3,5.078,91.199,3,4.415,91.201
2,2.608,91.151,0,2.638,91.174,0,2.489,91.284,3,2.582,91.136,4,2.769,91.173
5,4.322,91.239,9,6.240,91.207,16,6.677,91.181,4,4.698,91.152,4,3.817,91.211
2,2.840,91.191,2,2.371,91.088,11,2.400,91.221,3,4.963,91.192,5,4.240,91.168
4,2.898,91.144,2,2.397,91.194,11,2.490,91.197,3,2.441,91.120,5,2.287,91.292
2,3.573,91.177,11,4.643,91.051,15,2.287,91.241,3,2.427,91.104,4,2.351,91.079
2,2.233,91.112,8,3.663,91.129,8,3.853,91.201,2,3.860,91.215,4,3.953,91.186
4,2.353,91.146,2,2.393,91.062,11,3.927,91.148,3,4.074,91.145,4,4.108,91.132
2,5.382,91.158,13,5.711,91.232,5,3.709,91.114,3,2.223,91.125,4,2.464,91.181
4,2.442,91.198,8,2.688,91.134,8,4.389,91.102,4,4.042,91.134,2,4.375,91.170
5,4.013,91.119,2,3.105,91.184,11,3.503,91.090,4,7.044,91.185,4,2.909,91.240
4,5.083,91.298,2,2.929,91.213,11,4.456,91.146,3,2.698,91.218,4,2.382,91.215
2,3.985,91.092,2,2.265,91.272,11,4.661,91.232,3,5.959,91.190,5,2.408,91.183
5,2.417,91.214,13,2.277,91.226,5,2.562,91.220,4,2.434,91.189,4,4.651,91.149
4,3.906,91.120,2,3.891,91.192,11,2.385,91.152,3,4.373,91.139,4,2.291,91.140
4,2.441,91.187,8,8.404,91.207,8,5.820,91.129,3,5.687,91.116,3,4.065,91.228
4,4.063,91.157,2,2.322,91.199,11,4.062,91.208,4,2.270,91.267,4,4.830,91.149
4,5.334,91.183,13,3.645,91.213,12,4.034,91.248,3,3.582,91.155,4,4.044,91.188
2,3.755,91.146,9,5.276,91.148,3,4.474,91.179,3,2.807,91.139,4,2.598,91.179
2,3.757,91.176,10,2.504,91.183,1,2.471,91.284,3,2.285,91.136,5,4.676,91.205
4,4.102,91.320,2,2.474,91.216,11,2.730,91.144,3,2.475,91.222,3,2.239,91.291
4,4.004,91.256,0,5.614,91.192,0,5.692,91.204,4,2.288,91.131,2,2.357,91.246
5,2.774,91.170,8,2.691,91.242,8,2.265,91.292,4,5.158,91.133,4,4.096,91.202
4,2.247,91.235,2,2.342,91.161,11,2.338,91.216,2,3.059,91.215,4,4.092,91.243
4,2.374,91.172,0,6.736,91.170,0,2.211,91.168,4,2.484,91.187,4,2.806,91.231
2,3.026,91.075,14,2.444,91.198,10,2.244,91.112,3,4.704,91.147,3,5.384,91.153
4,2.871,91.180,2,2.321,91.103,11,2.336,91.153,3,2.213,91.124,4,2.410,91.186
4,4.140,91.229,14,3.943,91.148,10,2.315,91.229,3,2.248,91.156,4,2.241,91.240
4,3.931,91.209,0,3.974,91.070,0,4.001,91.215,4,5.674,91.155,2,3.900,91.127
4,2.459,91.180,2,2.227,91.108,11,2.226,91.221,3,2.402,91.138,4,2.217,91.155
4,4.843,91.140,13,4.075,91.168,12,2.312,91.131,3,2.416,91.142,3,2.191,91.126
4,2.279,91.155,9,3.167,91.214,2,4.852,91.230,2,4.037,91.184,3,2.268,91.188
4,2.282,91.205,13,2.325,91.179,12,3.481,91.164,3,2.292,91.244,4,4.063,91.218
2,5.394,91.168,9,2.490,91.188,2,2.252,91.140,2,2.273,91.218,4,2.307,91.179
4,2.243,91.245,13,2.554,91.220,12,5.251,91.157,3,4.383,91.148,4,2.307,91.164
2,2.300,91.172,0,2.971,91.164,0,2.375,91.210,3,2.234,91.166,3,4.948,91.166
2,4.320,91.159,2,2.556,91.171,11,2.316,91.139,3,3.839,91.096,4,2.336,91.141
4,2.249,91.076,2,2.173,91.187,11,5.016,91.249,3,6.914,91.180,4,2.523,91.101
2,2.881,91.210,13,2.346,91.190,12,2.324,91.193,3,2.224,91.243,4,4.612,91.206
2,3.463,91.169,9,2.400,91.076,2,4.237,91.162,3,2.743,91.224,4,2.320,91.164
4,2.891,91.128,8,4.331,91.213,8,4.597,91.049,4,2.337,91.261,3,2.318,91.135
2,2.524,91.205,10,2.235,91.195,1,2.257,91.201,3,4.514,91.169,4,5.764,91.223
4,2.567,91.252,13,2.263,91.175,12,2.706,91.124,3,4.077,91.271,4,3.394,91.167
4,2.286,91.156,2,5.378,91.224,11,2.661,91.151,3,2.209,91.160,5,3.209,91.190
4,2.911,91.155,8,2.508,91.146,8,2.345,91.174,3,4.557,91.105,4,3.774,91.155
4,2.854,91.183,2,2.445,91.154,11,2.365,91.136,3,2.413,91.229,3,2.307,91.155
4,4.741,91.179,14,3.950,91.165,10,3.827,91.144,3,3.870,91.187,4,2.696,91.221
5,3.475,91.206,13,3.344,91.179,5,3.989,91.124,1,5.504,91.281,4,4.398,91.114
4,2.190,91.188,2,2.211,91.307,11,2.385,91.095,3,3.727,91.195,4,2.349,91.117
5,4.982,91.037,8,5.693,91.108,8,2.771,91.199,4,2.296,91.149,4,2.993,91.254
4,2.838,91.262,9,2.391,91.207,3,4.156,91.180,4,3.894,91.169,5,2.502,91.210
4,2.376,91.290,0,2.214,91.258,0,3.940,91.011,4,3.569,91.155,2,2.552,91.168
4,4.386,91.048,2,4.311,91.100,11,2.517,91.153,3,4.402,91.246,4,2.475,91.151
4,2.503,91.166,14,2.340,91.157,10,5.992,91.210,3,3.940,91.095,4,3.431,91.171
5,2.783,91.221,12,2.494,91.132,14,2.525,91.143,4,2.636,91.200,5,4.843,91.205
4,4.408,91.194,2,2.315,91.220,11,2.393,91.206,1,2.927,91.076,4,2.669,91.286
2,2.716,91.183,13,2.351,91.240,5,4.832,91.143,3,4.539,91.276,4,2.265,91.137
4,2.287,91.114,8,2.393,91.158,8,3.350,91.277,3,2.765,91.141,3,5.140,91.231
4,4.265,91.200,8,2.607,91.228,8,2.392,91.172,3,3.731,91.146,4,3.878,91.051
2,3.968,91.269,2,4.981,91.175,11,3.986,91.101,3,3.859,91.216,4,3.858,91.158
4,4.154,91.127,2,4.194,91.237,11,5.182,91.142,3,2.253,91.164,4,4.904,91.146
4,4.535,91.150,2,2.578,91.252,11,2.430,91.234,3,2.286,91.177,4,2.240,91.207
4,2.420,91.186,13,5.416,91.132,12,4.105,91.138,3,2.481,91.197,5,2.337,91.196
2,2.439,91.154,10,2.268,91.213,1,2.315,91.202,2,4.862,91.150,3,2.448,91.081
2,4.194,91.180,9,4.146,91.179,2,4.571,91.091,2,3.392,91.192,4,2.323,91.206
2,2.452,91.240,13,10.409,91.231,5,4.052,91.134,3,2.660,91.157,4,2.351,91.260
5,2.455,91.190,8,2.434,91.210,8,2.322,91.146,1,4.676,91.208,3,4.386,91.256
4,2.419,91.178,2,4.971,91.192,11,2.451,91.150,3,2.323,91.092,3,2.405,91.159
2,4.512,91.143,0,3.979,91.123,0,2.209,91.143,3,2.321,91.193,3,2.219,91.193
5,2.225,91.070,0,2.350,91.229,0,2.349,91.257,1,5.313,91.236,5,4.176,91.113
5,2.280,91.182,9,2.368,91.222,2,2.728,91.128,4,2.322,91.074,4,2.411,91.166
4,4.910,91.148,12,3.928,91.259,14,2.372,91.216,3,2.294,91.132,4,2.333,91.210
4,2.341,91.208,14,3.936,91.264,10,5.314,91.186,3,3.475,91.218,4,4.118,91.203
2,2.846,91.173,2,2.201,91.171,11,2.370,91.204,3,3.922,91.221,5,3.487,91.160
4,5.178,91.116,9,4.046,91.219,2,2.350,91.292,4,2.674,91.277,4,2.242,91.189
4,2.524,91.247,14,2.312,91.192,10,4.924,91.218,3,4.008,91.252,4,2.241,91.121
2,3.822,91.249,2,3.794,91.176,11,2.197,91.146,3,2.462,91.227,4,5.127,91.175
4,4.114,91.208,2,2.534,91.078,11,4.212,91.184,3,2.362,91.194,4,2.262,91.188
2,2.383,91.262,2,2.398,91.152,11,5.045,91.201,3,9.167,91.325,3,4.091,91.188
4,3.056,91.165,13,2.412,91.230,5,2.287,91.142,3,2.327,91.188,5,4.657,91.291
4,4.067,91.173,12,2.523,91.199,14,2.645,91.147,3,2.300,91.243,3,2.440,91.180
2,2.230,91.188,2,4.762,91.152,11,4.021,91.192,3,3.869,91.229,4,2.413,91.251
5,2.478,91.057,8,2.381,91.152,8,2.352,91.181,4,2.184,91.218,3,4.947,91.105
4,3.539,91.064,2,2.242,91.253,11,2.255,91.143,3,2.395,91.200,4,2.829,91.163
5,3.922,91.238,8,5.188,91.194,8,5.321,91.174,4,2.370,91.144,3,2.432,91.162
2,2.368,91.148,2,2.456,91.076,11,2.297,91.200,3,5.561,91.146,4,5.614,91.171
4,3.807,91.196,8,2.255,91.145,8,2.216,91.197,3,2.464,91.206,4,2.349,91.105
5,4.780,91.142,8,4.520,91.067,8,2.951,91.142,4,2.441,91.174,4,2.439,91.136
5,2.310,91.111,8,3.026,91.247,8,2.335,91.179,4,4.842,91.201,3,7.886,91.122
4,2.302,91.119,13,4.038,91.150,12,2.423,91.142,3,2.508,91.167,4,2.483,91.185
2,4.891,91.096,8,3.923,91.216,8,3.963,91.161,2,2.622,91.170,3,2.224,91.142
5,2.994,91.229,0,2.396,91.168,0,3.794,91.146,4,5.446,91.194,3,4.022,91.194
2,2.877,91.258,2,2.515,91.165,11,2.447,91.179,3,3.053,91.090,4,3.436,91.115
2,4.303,91.208,2,5.488,91.231,11,2.524,91.254,3,3.445,91.141,5,2.294,91.173
4,2.214,91.183,8,2.534,91.234,9,5.333,91.098,3,3.517,91.178,3,2.781,91.233
5,2.495,91.149,12,3.799,91.193,14,2.219,91.082,4,3.496,91.170,3,4.529,91.212
5,5.439,91.211,8,3.477,91.185,9,2.221,91.242,4,2.308,91.192,4,4.125,91.185
5,2.507,91.295,11,2.268,91.144,15,5.177,91.245,4,3.789,91.057,2,3.922,91.128
4,4.116,91.160,0,3.859,91.289,0,3.723,91.099,4,2.827,91.227,2,5.100,91.190
2,4.214,91.216,13,2.433,91.123,12,2.367,91.164,3,3.991,91.223,4,2.241,91.233
4,2.292,91.146,14,3.758,91.104,10,4.219,91.221,3,4.049,91.146,4,3.851,91.174
5,4.091,91.188,12,2.366,91.130,17,2.272,91.185,4,3.905,91.150,4,7.176,91.143
5,3.650,91.177,8,2.373,91.195,8,2.919,91.197,4,3.177,91.123,3,3.947,91.142
4,2.269,91.270,2,4.983,91.169,11,4.407,91.182,4,2.312,91.208,1,2.432,91.167
4,2.418,91.132,2,2.287,91.144,11,2.372,91.120,3,5.244,91.108,3,3.646,91.248
2,2.893,91.145,9,3.125,91.178,2,2.229,91.244,2,2.499,91.207,3,2.933,91.283
5,4.156,91.144,8,6.131,91.240,8,4.355,91.155,4,2.223,91.277,3,3.965,91.199
3,3.074,91.274,13,3.378,91.280,5,3.300,91.207,4,5.375,91.189,4,4.176,91.246
4,3.041,91.156,14,2.653,91.136,10,2.651,91.127,3,2.228,91.250,4,2.426,91.165
2,4.105,91.140,12,4.560,91.148,14,2.285,91.155,3,2.290,91.110,4,2.185,91.227
4,2.269,91.259,2,2.393,91.136,11,2.319,91.224,1,5.011,91.103,3,4.341,91.040
5,3.609,91.176,13,2.360,91.278,12,3.870,91.266,4,4.014,91.232,1,4.100,91.198
5,5.317,91.143,2,4.049,91.084,11,2.392,91.244,4,3.933,91.027,5,2.455,91.168
3,2.248,91.223,8,2.242,91.167,8,4.306,91.200,4,4.450,91.232,4,2.230,91.235
2,2.219,91.190,2,3.978,91.180,11,2.552,91.156,3,2.766,91.221,3,2.395,91.169
4,4.923,91.206,2,4.283,91.124,11,2.331,91.116,3,4.972,91.147,4,2.316,91.271
4,3.929,91.101,14,2.319,91.162,10,4.656,91.176,3,3.977,91.117,4,2.322,91.278
4,2.262,91.129,13,2.480,91.141,5,2.458,91.214,4,2.300,91.253,2,4.157,91.201
2,2.600,91.125,9,2.476,91.212,2,4.021,91.141,2,3.904,91.229,2,2.342,91.171
4,3.935,91.226,13,4.109,91.133,12,5.501,91.138,3,2.418,91.248,3,2.933,91.236
4,3.336,91.158,2,2.305,91.214,11,2.640,91.220,3,2.345,91.212,4,4.845,91.048
5,4.068,91.188,12,2.296,91.152,14,2.673,91.222,4,2.225,91.192,4,3.919,91.096
2,3.669,91.202,2,4.746,91.154,11,5.289,91.175,3,2.791,91.049,4,2.380,91.229
2,2.380,91.229,13,2.293,91.174,5,2.733,91.162,3,2.239,91.176,2,4.509,91.200
5,3.884,91.259,2,2.341,91.191,11,4.153,91.113,4,3.985,91.190,4,4.013,91.229
